LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	DamianG�owienka
Date	2023/06/09
Time	13:01:43,8161287307739257812
***End_of_Header***	
	
Channels	3			
Samples	1	1	1	
Date	2023/06/09	2023/06/09	2023/06/09
Time	13:01:43,8161287307739257812	13:01:43,8161287307739257812	13:01:43,8161287307739257812
X_Dimension	Time	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	1,000000	1,000000	1,000000	
***End_of_Header***				
X_Value	Voltage 1	Current 1	Power 1	Comment
34,973386	0,374875	0,002102	0,000788
35,973324	0,380437	0,002087	0,000794
36,974746	0,384188	0,002040	0,000784
37,973653	0,380500	0,002072	0,000789
38,973669	0,394937	0,001978	0,000781
39,974007	0,380500	0,002072	0,000789
40,973539	0,384562	0,002094	0,000805
41,973338	0,370000	0,002167	0,000802
42,973542	0,384875	0,002105	0,000810
43,973373	NaN	NaN	0,000000
0,000000	0,405875	0,001898	0,000770
0,979630	0,391813	0,002047	0,000802
1,978057	0,386750	0,002098	0,000811
2,978106	0,381250	0,002149	0,000819
3,978599	0,364938	0,002178	0,000795
4,978013	0,369063	0,002153	0,000794
5,978079	0,385313	0,002094	0,000807
6,979197	0,370563	0,002167	0,000803
7,978660	0,376000	0,002153	0,000809
8,978568	0,379937	0,002134	0,000811
9,978690	0,386875	0,002076	0,000803
10,977965	0,370437	0,002134	0,000791
11,977964	0,374250	0,002112	0,000791
12,978088	0,379688	0,002116	0,000803
13,979392	0,386750	0,002083	0,000806
14,977997	0,390625	0,002007	0,000784
15,978017	0,374437	0,002134	0,000799
16,977967	0,359438	0,002214	0,000796
17,978125	0,374437	0,002149	0,000805
18,978136	0,379875	0,002091	0,000794
19,979487	0,375937	0,002134	0,000802
20,978067	0,381312	0,002091	0,000797
21,978171	0,381312	0,002091	0,000797
22,978071	0,348062	0,002280	0,000794
23,978533	0,353750	0,002240	0,000792
24,978067	0,348125	0,002295	0,000799
25,979111	0,352250	0,002287	0,000806
26,978209	0,368688	0,002160	0,000796
27,978004	0,364750	0,002222	0,000810
28,979761	0,357563	0,002218	0,000793
29,979137	0,374063	0,002131	0,000797
30,978510	0,381125	0,002098	0,000800
31,978908	NaN	NaN	0,000000
0,000000	0,381000	0,002091	0,000797
0,971304	0,375625	0,002127	0,000799
1,970397	0,370188	0,002171	0,000804
2,970538	0,384875	0,002058	0,000792
3,970171	0,384875	0,002058	0,000792
4,971500	0,374063	0,002160	0,000808
5,970226	0,359063	0,002225	0,000799
6,969950	0,364875	0,002200	0,000803
7,971010	0,368625	0,002142	0,000789
8,970946	0,353687	0,002258	0,000799
9,969998	0,368563	0,002142	0,000789
10,969875	0,374125	0,002087	0,000781
11,970876	0,379500	0,002138	0,000811
12,969817	0,374250	0,002127	0,000796
13,970165	0,370188	0,002174	0,000805
14,969748	0,364875	0,002182	0,000796
15,969700	0,359250	0,002236	0,000803
16,969720	NaN	NaN	0,000000
0,000000	0,346625	0,002287	0,000793
0,967245	0,363250	0,002229	0,000810
1,967189	NaN	NaN	0,000000
0,000000	0,363187	0,002200	0,000799
0,973193	0,379688	0,002080	0,000790
1,972138	0,385125	0,002116	0,000815
2,972254	0,390625	0,002072	0,000810
3,972330	0,386750	0,002098	0,000811
4,973521	NaN	NaN	0,000000
0,000000	0,374312	0,002160	0,000808
0,970518	0,370437	0,002160	0,000800
1,969504	0,363250	0,002200	0,000799
2,969438	0,368875	0,002178	0,000803
3,969343	0,385188	0,002102	0,000809
4,969579	0,381375	0,002102	0,000801
5,969636	0,385250	0,002098	0,000808
6,970593	0,390562	0,002080	0,000812
7,969575	0,397313	0,002025	0,000805
8,969418	0,381437	0,002102	0,000802
9,970098	0,386875	0,002109	0,000816
10,969327	0,380063	0,002138	0,000813
11,969421	0,385500	0,002120	0,000817
12,969373	NaN	NaN	0,000000
0,000000	0,387062	0,002076	0,000804
0,969014	NaN	NaN	0,000000
0,000000	0,376125	0,002123	0,000799
0,969862	0,370750	0,002178	0,000808
1,971383	0,385562	0,002061	0,000795
2,969795	0,380063	0,002156	0,000819
3,969933	0,376063	0,002127	0,000800
4,969558	0,392250	0,002025	0,000794
5,969931	0,397375	0,002010	0,000799
6,969615	0,392125	0,002029	0,000796
7,969882	0,395875	0,002029	0,000803
8,969588	0,401125	0,001992	0,000799
9,969863	0,386813	0,002069	0,000800
10,969697	0,381500	0,002116	0,000807
11,973694	0,374500	0,002134	0,000799
12,981625	0,379875	0,002123	0,000807
13,974629	0,374625	0,002138	0,000801
14,978394	0,370625	0,002200	0,000815
15,981891	0,365063	0,002204	0,000804
16,982107	0,370500	0,002156	0,000799
17,982793	0,374563	0,002178	0,000816
18,982853	0,381500	0,002127	0,000811
19,970653	0,365125	0,002214	0,000809
20,970679	0,369000	0,002174	0,000802
21,975267	0,374500	0,002134	0,000799
22,978489	0,370437	0,002185	0,000810
23,976654	NaN	NaN	0,000000
0,000000	0,379875	0,002109	0,000801
0,961060	0,365000	0,002204	0,000804
1,966904	0,370375	0,002171	0,000804
2,967072	0,374250	0,002120	0,000793
3,969131	0,374250	0,002120	0,000793
4,959270	0,353750	0,002251	0,000796
5,961819	0,370250	0,002167	0,000802
6,961879	0,364812	0,002211	0,000807
7,961709	0,368750	0,002185	0,000806
8,958944	0,385125	0,002080	0,000801
9,958977	0,381250	0,002112	0,000805
10,964334	NaN	NaN	0,000000
0,000000	0,390313	0,002076	0,000810
0,960157	0,385000	0,002043	0,000787
1,959213	0,370125	0,002149	0,000795
2,963022	0,374125	0,002138	0,000800
3,960980	0,381125	0,002080	0,000793
4,959314	0,375688	0,002112	0,000794
5,957771	NaN	NaN	0,000000
0,000000	0,375563	0,002109	0,000792
0,971304	0,381000	0,002087	0,000795
1,969049	0,386250	0,002029	0,000784
2,971347	0,390125	0,002032	0,000793
3,970377	0,386313	0,002047	0,000791
4,968578	0,390250	0,002025	0,000790
5,968272	0,395313	0,001992	0,000788
6,970050	0,390188	0,002018	0,000787
7,974509	0,384813	0,002083	0,000802
8,980220	0,380812	0,002098	0,000799
9,969398	0,384750	0,002054	0,000790
10,965470	0,380875	0,002105	0,000802
11,974702	0,375500	0,002123	0,000797
12,966004	0,379437	0,002116	0,000803
13,970187	0,374000	0,002112	0,000790
14,973373	0,379250	0,002123	0,000805
15,974185	0,374000	0,002142	0,000801
16,973072	0,370063	0,002112	0,000782
17,972011	0,384875	0,002076	0,000799
18,970689	0,370063	0,002189	0,000810
19,974362	0,364563	0,002196	0,000801
20,969786	NaN	NaN	0,000000
0,000000	0,373875	0,002127	0,000795
0,943179	0,390000	0,002054	0,000801
1,949087	0,395125	0,001992	0,000787
2,945143	0,391437	0,002021	0,000791
3,952874	0,395188	0,002025	0,000800
4,943969	0,391375	0,002054	0,000804
5,951851	0,386062	0,002080	0,000803
6,943200	0,369812	0,002116	0,000783
7,949018	0,373688	0,002123	0,000793
8,950762	0,379188	0,002069	0,000784
9,948230	0,375125	0,002131	0,000799
10,947928	0,358687	0,002233	0,000801
11,952056	0,358687	0,002233	0,000801
12,951859	0,379000	0,002061	0,000781
13,950576	0,364000	0,002178	0,000793
14,950934	0,368000	0,002174	0,000800
15,949862	0,362438	0,002189	0,000793
16,950961	0,368125	0,002156	0,000794
17,950078	0,364063	0,002189	0,000797
18,941247	0,355938	0,002149	0,000765
19,939863	0,362563	0,002178	0,000790
20,939986	0,358750	0,002200	0,000789
21,940138	0,362625	0,002178	0,000790
22,939922	0,357125	0,002196	0,000784
23,941349	0,353312	0,002244	0,000793
24,940074	0,368250	0,002123	0,000782
25,940200	0,373750	0,002149	0,000803
26,939933	0,380812	0,002072	0,000789
27,940248	0,364438	0,002174	0,000792
28,940995	0,368437	0,002167	0,000798
29,940001	0,368437	0,002167	0,000798
30,939980	0,368312	0,002145	0,000790
31,939843	0,364563	0,002167	0,000790
32,939806	0,379312	0,002116	0,000803
33,939920	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,368375	0,002182	0,000804
0,970371	0,368375	0,002182	0,000804
1,971863	0,380812	0,002040	0,000777
2,970136	0,375500	0,002109	0,000792
3,971335	0,380875	0,002131	0,000812
4,970351	0,375437	0,002145	0,000805
5,970505	0,380812	0,002087	0,000795
6,970349	0,375375	0,002098	0,000787
7,970050	0,375375	0,002098	0,000787
8,970128	0,375375	0,002116	0,000794
9,970186	0,379312	0,002105	0,000799
10,971747	0,373937	0,002120	0,000793
11,970036	0,368500	0,002182	0,000804
12,970120	0,364625	0,002214	0,000807
13,970215	0,379500	0,002109	0,000800
14,971123	0,375563	0,002149	0,000807
15,970173	0,368688	0,002171	0,000800
16,970251	0,363125	0,002218	0,000805
17,971125	0,368688	0,002182	0,000804
18,970406	0,374312	0,002131	0,000798
19,970977	0,359187	0,002229	0,000801
20,970046	0,353687	0,002244	0,000794
21,970276	0,370437	0,002167	0,000803
22,970268	0,385250	0,002112	0,000814
23,969973	0,392000	0,002087	0,000818
24,970044	0,375937	0,002142	0,000805
25,970147	0,370437	0,002222	0,000823
26,971835	0,376125	0,002134	0,000803
27,970549	0,379937	0,002112	0,000803
28,970400	NaN	NaN	0,000000
0,000000	0,376000	0,002134	0,000803
0,968764	0,385375	0,002083	0,000803
1,969053	0,370437	0,002189	0,000811
2,970473	0,363375	0,002233	0,000811
3,969497	0,368875	0,002171	0,000801
4,968734	0,365063	0,002178	0,000795
5,970490	0,380000	0,002116	0,000804
6,969209	0,385313	0,002087	0,000804
7,969792	0,379937	0,002116	0,000804
8,968902	0,376000	0,002134	0,000803
9,968878	0,390688	0,002051	0,000801
10,969100	NaN	NaN	0,000000
0,000000	0,402750	0,001985	0,000799
0,976225	0,396125	0,002029	0,000804
1,975235	0,402813	0,001967	0,000792
2,975950	0,408250	0,001934	0,000790
3,975249	0,402938	0,002000	0,000806
4,975879	0,397875	0,002087	0,000830
5,975245	0,401687	0,002021	0,000812
6,976142	0,417250	0,001909	0,000796
7,975206	0,403125	0,002000	0,000806
8,975254	0,387313	0,002083	0,000807
9,975237	0,391188	0,002109	0,000825
10,975038	0,398062	0,002018	0,000803
11,975859	0,401625	0,001959	0,000787
12,975426	0,396375	0,002036	0,000807
13,975382	0,403062	0,001992	0,000803
14,975219	NaN	NaN	0,000000
0,000000	0,392562	0,002069	0,000812
0,976986	NaN	NaN	0,000000
0,000000	0,392625	0,002051	0,000805
0,972018	0,374875	0,002174	0,000815
1,969806	0,380375	0,002138	0,000813
2,970094	0,387375	0,002054	0,000796
3,969990	0,392625	0,002025	0,000795
4,969970	0,387375	0,002087	0,000808
5,969985	0,381937	0,002112	0,000807
6,970030	0,374937	0,002193	0,000822
7,971128	0,370875	0,002167	0,000804
8,969957	0,374875	0,002149	0,000806
9,970063	0,369375	0,002174	0,000803
10,969997	0,369375	0,002174	0,000803
11,970056	0,358312	0,002233	0,000800
12,969980	0,363750	0,002225	0,000809
13,970142	NaN	NaN	0,000000
0,000000	0,374812	0,002167	0,000812
0,971323	0,380375	0,002087	0,000794
1,973080	0,365312	0,002207	0,000806
2,971320	0,348562	0,002262	0,000788
3,972184	0,365250	0,002214	0,000809
4,971509	0,369312	0,002189	0,000808
5,971473	0,374875	0,002156	0,000808
6,971708	0,369250	0,002185	0,000807
7,971355	0,374750	0,002182	0,000818
8,972405	0,370875	0,002178	0,000808
9,971382	0,385688	0,002091	0,000806
10,972877	0,370750	0,002189	0,000812
11,971243	NaN	NaN	0,000000
0,000000	0,376437	0,002123	0,000799
0,975644	0,387250	0,002058	0,000797
1,976767	0,381812	0,002153	0,000822
2,975405	0,376375	0,002120	0,000798
3,976584	0,376375	0,002120	0,000798
4,975501	0,374750	0,002153	0,000807
5,975609	0,380250	0,002116	0,000805
6,977249	0,385625	0,002065	0,000796
7,976430	0,370750	0,002174	0,000806
8,975741	0,374625	0,002200	0,000824
9,976638	0,381750	0,002105	0,000804
10,975391	0,387000	0,002116	0,000819
11,975328	0,381500	0,002120	0,000809
12,976943	0,374500	0,002167	0,000812
13,976008	0,381563	0,002131	0,000813
14,975558	0,376188	0,002153	0,000810
15,975555	0,370563	0,002182	0,000808
16,975341	0,365187	0,002222	0,000811
17,977242	0,370563	0,002185	0,000810
18,975418	0,374625	0,002156	0,000808
19,977299	0,369125	0,002222	0,000820
20,976804	0,365187	0,002204	0,000805
21,976333	0,369188	0,002196	0,000811
22,975608	0,365187	0,002174	0,000794
23,975633	0,359687	0,002233	0,000803
24,975851	0,363687	0,002204	0,000801
25,975504	NaN	NaN	0,000000
0,000000	0,374750	0,002153	0,000807
0,971038	0,370812	0,002222	0,000824
1,971181	0,370812	0,002222	0,000824
2,970813	0,369188	0,002218	0,000819
3,971304	NaN	NaN	0,000000
0,000000	0,380188	0,002131	0,000810
0,970735	0,385688	0,002094	0,000808
1,970826	0,401438	0,001996	0,000801
2,972266	0,397625	0,002018	0,000802
3,971045	0,380188	0,002120	0,000806
4,971084	0,374625	0,002167	0,000812
5,972428	0,370625	0,002153	0,000798
6,971941	0,374625	0,002116	0,000793
7,970945	0,370563	0,002156	0,000799
8,971381	0,363500	0,002214	0,000805
9,970962	0,380000	0,002112	0,000803
10,970746	0,363625	0,002174	0,000791
11,970741	0,359438	0,002233	0,000803
12,970989	0,352500	0,002251	0,000793
13,970828	0,359563	0,002218	0,000798
14,972422	0,365063	0,002189	0,000799
15,970946	0,380063	0,002112	0,000803
16,970766	0,374563	0,002127	0,000797
17,972049	0,370688	0,002138	0,000793
18,972625	0,374625	0,002174	0,000815
19,971520	0,391062	0,002040	0,000798
20,971086	0,376375	0,002102	0,000791
21,970864	0,391125	0,002091	0,000818
22,972133	0,376500	0,002131	0,000802
23,971258	0,392813	0,002054	0,000807
24,971029	0,396562	0,002058	0,000816
25,972474	0,401938	0,002000	0,000804
26,971933	0,407125	0,001941	0,000790
27,971482	0,407125	0,001941	0,000790
28,970913	0,408625	0,001992	0,000814
29,971128	0,403313	0,002010	0,000811
30,970953	NaN	NaN	0,000000
0,000000	0,391313	0,002080	0,000814
0,970843	0,386000	0,002112	0,000815
1,970530	0,382000	0,002160	0,000825
2,970590	0,387375	0,002112	0,000818
3,970511	0,381937	0,002142	0,000818
4,971687	0,396625	0,002040	0,000809
5,970764	0,382000	0,002098	0,000801
6,970792	0,365500	0,002204	0,000805
7,971106	0,382000	0,002123	0,000811
8,970558	0,387500	0,002102	0,000814
9,970779	0,392813	0,002112	0,000830
10,970823	0,386000	0,002120	0,000818
11,970969	0,380625	0,002123	0,000808
12,970888	0,365500	0,002265	0,000828
13,971587	0,358312	0,002218	0,000795
14,970862	0,363938	0,002222	0,000809
15,971815	0,380375	0,002123	0,000808
16,970678	0,363812	0,002218	0,000807
17,970971	0,370937	0,002178	0,000808
18,970890	0,396562	0,002036	0,000807
19,970645	0,401813	0,001963	0,000789
20,971634	0,396437	0,002018	0,000800
21,971029	0,391250	0,002094	0,000819
22,971822	0,407000	0,002021	0,000823
23,971165	0,392688	0,002061	0,000810
24,971391	0,385875	0,002098	0,000810
25,970935	0,392625	0,002040	0,000801
26,971051	0,396562	0,002014	0,000799
27,970734	0,391250	0,002080	0,000814
28,971312	0,376563	0,002153	0,000811
29,970762	0,371063	0,002171	0,000805
30,970816	0,375000	0,002174	0,000815
31,971227	0,391313	0,002047	0,000801
32,971975	0,376563	0,002178	0,000820
33,970830	0,371063	0,002193	0,000814
34,970563	0,354375	0,002273	0,000805
35,971581	0,358312	0,002258	0,000809
36,970546	0,374937	0,002131	0,000799
37,970537	0,371000	0,002200	0,000816
38,970759	0,376563	0,002145	0,000808
39,970823	0,369437	0,002182	0,000806
40,971342	0,354125	0,002258	0,000800
41,970816	0,346938	0,002302	0,000799
42,971190	0,363875	0,002185	0,000795
43,971046	0,359750	0,002193	0,000789
44,971607	0,365375	0,002196	0,000802
45,970712	0,371000	0,002149	0,000797
46,970567	0,365375	0,002222	0,000812
47,970763	0,359750	0,002218	0,000798
48,971865	0,374875	0,002160	0,000810
49,970935	0,369188	0,002167	0,000800
50,971939	0,363687	0,002200	0,000800
51,970909	0,363687	0,002200	0,000800
52,971821	0,374812	0,002149	0,000805
53,970731	0,358187	0,002269	0,000813
54,970786	0,374875	0,002160	0,000810
55,971960	0,391188	0,002076	0,000812
56,970818	0,387500	0,002054	0,000796
57,970880	0,381812	0,002109	0,000805
58,970587	0,385875	0,002098	0,000810
59,970745	0,380312	0,002091	0,000795
60,971753	0,374875	0,002134	0,000800
61,970587	0,359812	0,002229	0,000802
62,972247	NaN	NaN	0,000000
0,000000	0,359750	0,002200	0,000791
0,971078	0,365312	0,002218	0,000810
1,972403	0,358312	0,002193	0,000786
2,970848	0,342750	0,002302	0,000789
3,971015	0,348562	0,002280	0,000795
4,972281	0,342750	0,002280	0,000781
5,970887	0,359812	0,002222	0,000799
6,971147	0,352687	0,002240	0,000790
7,972357	0,369437	0,002174	0,000803
8,972054	0,365500	0,002178	0,000796
9,971281	0,358312	0,002244	0,000804
10,971048	0,374812	0,002102	0,000788
11,971160	0,380437	0,002127	0,000809
12,971956	0,396437	0,002047	0,000811
13,972215	0,391188	0,002058	0,000805
14,971931	0,406813	0,001992	0,000810
15,970879	0,417812	0,001872	0,000782
16,970877	0,406813	0,001952	0,000794
17,971108	0,392500	0,002051	0,000805
18,972340	0,397875	0,001989	0,000791
19,972717	0,401500	0,001978	0,000794
20,971156	0,397937	0,002025	0,000806
21,971933	0,392562	0,002032	0,000798
22,970985	0,387313	0,002105	0,000815
23,971136	0,391062	0,002051	0,000802
24,970973	0,396313	0,002036	0,000807
25,970894	0,401625	0,002025	0,000813
26,971008	0,408313	0,001949	0,000796
27,972755	0,392625	0,002061	0,000809
28,971935	0,407062	0,001927	0,000784
29,971592	0,392688	0,002003	0,000787
30,972572	0,398000	0,002040	0,000812
31,970790	0,391188	0,002065	0,000808
32,971043	0,385875	0,002094	0,000808
33,971120	0,381937	0,002102	0,000803
34,970864	0,363875	0,002240	0,000815
35,971583	0,370812	0,002163	0,000802
36,972394	0,385875	0,002112	0,000815
37,971121	0,391188	0,002080	0,000814
38,972267	0,385813	0,002134	0,000823
39,971190	0,391125	0,002061	0,000806
40,972006	0,396313	0,002010	0,000797
41,971380	0,392562	0,002058	0,000808
42,970890	0,376312	0,002145	0,000807
43,972038	0,370688	0,002174	0,000806
44,972198	0,385688	0,002102	0,000811
45,970972	0,380250	0,002138	0,000813
46,970887	0,380250	0,002138	0,000813
47,972072	0,381750	0,002109	0,000805
48,972537	0,385625	0,002098	0,000809
49,971082	0,392500	0,002072	0,000813
50,971044	0,387188	0,002112	0,000818
51,971886	0,392437	0,002061	0,000809
52,970883	0,397625	0,002014	0,000801
53,970886	NaN	NaN	0,000000
0,000000	0,374437	0,002109	0,000790
0,972117	0,370563	0,002134	0,000791
1,971092	NaN	NaN	0,000000
0,000000	NaN	NaN	0,000000
0,000000	0,374437	0,002145	0,000803
0,971988	0,379812	0,002091	0,000794
1,973530	0,364938	0,002174	0,000794
2,971856	0,381250	0,002087	0,000796
3,973095	0,386750	0,002069	0,000800
4,972179	0,381188	0,002098	0,000800
5,973193	0,375812	0,002134	0,000802
6,971987	0,368625	0,002163	0,000798
7,972959	0,374125	0,002163	0,000809
8,971775	0,379625	0,002134	0,000810
9,973495	0,374063	0,002167	0,000811
10,972017	0,368625	0,002185	0,000806
11,973162	0,374125	0,002142	0,000801
12,971834	0,379500	0,002138	0,000811
13,971886	0,386500	0,002051	0,000793
14,971859	0,390250	0,002029	0,000792
15,971687	0,397062	0,002000	0,000794
16,971860	0,400625	0,001970	0,000789
17,972072	0,400625	0,001970	0,000789
18,971762	0,381125	0,002080	0,000793
19,971859	0,395500	0,002054	0,000812
20,972847	0,391813	0,001985	0,000778
21,972635	0,405875	0,001945	0,000789
22,972981	0,402125	0,001974	0,000794
23,971917	0,386437	0,002058	0,000795
24,971835	NaN	NaN	0,000000
0,000000	0,386437	0,002061	0,000797
0,969225	0,381063	0,002120	0,000808
1,967771	0,386562	0,002072	0,000801
2,967861	0,391813	0,002040	0,000799
3,968106	0,395625	0,001985	0,000785
4,967793	0,391875	0,002018	0,000791
5,968091	0,397250	0,002014	0,000800
6,967680	0,402500	0,001996	0,000803
7,968163	0,397250	0,001949	0,000774
8,968055	0,392125	0,001996	0,000783
9,968005	0,397375	0,001974	0,000784
10,967901	0,402750	0,001949	0,000785
11,968074	0,376125	0,002116	0,000796
12,967922	0,380188	0,002145	0,000816
13,968893	NaN	NaN	0,000000
0,000000	0,391125	0,002091	0,000818
0,972019	0,387437	0,002080	0,000806
1,972023	0,387437	0,002080	0,000806
2,972688	0,396313	0,002014	0,000798
3,971802	0,392562	0,002036	0,000799
4,973067	0,376375	0,002182	0,000821
5,973063	0,391125	0,002047	0,000801
6,973676	0,376375	0,002160	0,000813
7,971823	0,370750	0,002182	0,000809
8,972068	0,374750	0,002182	0,000818
9,971994	0,370750	0,002167	0,000803
